"CRN","Title","Days","Time","Students","Date","Location"
"40957","Philosophy of Science","TR","04:35 pm-06:20 pm","6","08/23-12/15","KA 111"
"40958","Philosophy of Biology","MWF","08:00 am-09:05 am","8","08/23-12/15","KA 363"
"40959","Aesthetics","MWF","11:45 am-12:50 pm","20","08/23-12/15","KA 111"
"40960","Aesthetics","MWF","01:00 pm-02:05 pm","10","08/23-12/15","KA 111"
"40961","Aesthetics","MWF","02:15 pm-03:20 pm","31","08/23-12/15","KA 363"
"40962","Aesthetics","MWF","03:30 pm-04:35 pm","11","08/23-12/15","KA 363"
"42114","The Social Contract","TR","02:40 pm-04:25 pm","11","08/23-12/15","LM 244A"
"40964","Asian Philosophy","MWF","02:15 pm-03:20 pm","21","08/23-12/15","KA 367"
"40965","Asian Philosophy","MWF","03:30 pm-04:35 pm","12","08/23-12/15","KA 367"
"40967","Philosophy of Human Person","TR","04:35 pm-06:20 pm","38","08/23-12/15","KA 167"
"40968","Ethics","MWF","03:30 pm-04:35 pm","29","08/23-12/15","KA 111"
"40969","Ethics","MW","04:45 pm-06:25 pm","40","08/23-12/15","KA 111"
"40970","Ethics","TR","09:55 am-11:40 am","40","08/23-12/15","LME 1225"
"40971","Ethics","TR","12:45 pm-02:30 pm","40","08/23-12/15","LM 244A"
"40972","Ethics","MWF","02:15 pm-03:20 pm","27","08/23-12/15","CO 314"
"40973","Ethics","M","04:00 pm-08:10 pm","22","08/23-12/15","ST 104"
"40974","Environmental Ethics","MWF","09:15 am-10:20 am","17","08/23-12/15","KA 363"
"40975","Engineering Ethics","MWF","10:30 am-11:35 am","12","08/23-12/15","KA 167"
"40976","Ethics of Technology","MWF","11:45 am-12:50 pm","40","08/23-12/15","KA 167"
"40977","Mind, Freedom &amp; Knowledge","MWF","02:15 pm-03:20 pm","31","08/23-12/15","KA 167"
"40978","Mind, Freedom &amp; Knowledge","MWF","03:30 pm-04:35 pm","20","08/23-12/15","KA 167"
"40979","Existentialism","TR","12:45 pm-02:30 pm","19","08/23-12/15","KA 167"
"40980","Existentialism","TR","04:35 pm-06:20 pm","26","08/23-12/15","KA 267"
"42249","Existentialism","TR","02:40 pm-04:25 pm","39","08/23-12/15","CO 313"
"42283","Asian Amer Philosophy","TR","09:55 am-11:40 am","29","08/23-12/15","ED 101"
"40981","TYS: Lovers of Wisdom","MWF","09:15 am-10:20 am","0","08/23-12/15","KA 367"
"40982","Ancient &amp; Medieval Philosophy","MWF","10:30 am-11:35 am","13","08/23-12/15","LM 346A"
"40983","Logic","MWF","02:15 pm-03:20 pm","17","08/23-12/15","LM 241B"
"40984","Special Topics in Philosophy","TR","04:35 pm-06:20 pm","5","08/23-12/15","CO 317"
"40985","Topics in the History of Philosophy","MWF","11:45 am-12:50 pm","6","08/23-12/15","LM 140"
"40986","Topics in the History of Philosophy","TR","09:55 am-11:40 am","10","08/23-12/15","LM 346A"
"40910","Introductory Physics I","TR","09:55 am-11:10 am","61","08/23-12/15","HR G56"
"40911","Introductory Physics I","TR","12:45 pm-02:00 pm","80","08/23-12/15","HR G56"
"40912","Laboratory","M","09:55 am-12:40 pm","11","08/23-12/15","HR G74"
"40913","Laboratory","M","02:40 pm-05:25 pm","18","08/23-12/15","HR G74"
"40914","Laboratory","T","09:55 am-12:40 pm","18","08/23-12/15","HR G74"
"40915","Laboratory","T","02:40 pm-05:25 pm","19","08/23-12/15","HR G74"
"40916","Laboratory","W","09:55 am-12:40 pm","18","08/23-12/15","HR G74"
"40917","Laboratory","W","02:40 pm-05:25 pm","18","08/23-12/15","HR G74"
"40918","Laboratory","R","09:55 am-12:40 pm","17","08/23-12/15","HR G74"
"40919","Laboratory","R","02:40 pm-05:25 pm","18","08/23-12/15","HR G74"
"40920","Laboratory","F","09:55 am-12:40 pm","4","08/23-12/15","HR G74"
"40921","General Physics I","MWF","10:30 am-11:20 am","14","08/23-12/15","HR G56"
"40922","Laboratory","T","01:30 pm-04:15 pm","4","08/23-12/15","LS G09"
"40923","Laboratory","W","01:00 pm-03:45 pm","7","08/23-12/15","LS G09"
"40924","Laboratory","R","01:30 pm-04:15 pm","3","08/23-12/15","LS G09"
"40925","Astronomy: From the Earth to the Cosmos","TR","04:35 pm-05:50 pm","29","08/23-12/15","HR G56"
"40926","Astronomy: From the Earth to the Cosmos","TR","06:30 pm-07:45 pm","19","08/23-12/15","HR G56"
"40927","Laboratory","M","09:55 am-11:40 am","12","08/23-12/15","HR G36"
"40928","Laboratory","M","11:55 am-01:40 pm","12","08/23-12/15","HR G36"
"40929","Laboratory","M","02:15 pm-04:00 pm","10","08/23-12/15","HR G36"
"40930","Laboratory","T","09:55 am-11:40 am","5","08/23-12/15","HR G36"
"40931","Laboratory","T","11:55 am-01:40 pm","6","08/23-12/15","HR G36"
"40932","Laboratory","T","02:15 pm-04:00 pm","3","08/23-12/15","HR G36"
"40942","Concepts in Physics","TR","03:10 pm-04:25 pm","31","08/23-12/15","HR G56"
"40943","Laboratory","M","09:45 am-11:40 am","15","08/23-12/15","LS G09"
"41185","Laboratory","M","12:30 pm-02:15 pm","16","08/23-12/15","LS G09"
"40933","Masterpiece Physics","TR","09:55 am-11:40 am","11","08/23-12/15","LM 343"
"40934","Laboratory","R","12:45 pm-02:30 pm","7","08/23-12/15","HR G36"
"40935","Laboratory","R","03:00 pm-04:45 pm","4","08/23-12/15","HR G36"
"40936","Physics for Engineers I","MWF","11:45 am-12:50 pm","11","08/23-12/15","HR G56"
"40937","Laboratory","M","01:00 pm-03:45 pm","5","08/23-12/15","LS G03"
"40938","Laboratory","T","09:00 am-11:45 am","6","08/23-12/15","LS G03"
"40939","Modern Physics","TR","09:55 am-11:40 am","9","08/23-12/15","LS 303"
"40941","Intro Scientific Computation","TR","04:35 pm-06:20 pm","4","08/23-12/15","LS 303"
"40940","Analytical Mechanics","MWF","11:45 am-12:50 pm","11","08/23-12/15","HR 430"
"40948","Physics Colloquium","R","03:25 pm-04:25 pm","13","08/23-12/15","CO 314"
"40987","LSAT Prep Course","U","06:00 pm-09:00 pm","13","08/28-11/13","CO 106"
"40988","LSAT Prep Course","T","06:00 pm-09:00 pm","7","09/27-12/06","LM 354"
"40989","Ideas and Institutions","TR","09:55 am-11:40 am","7","08/23-12/15","CO 313"
"40990","Ideas and Institutions","TR","09:55 am-11:40 am","6","08/23-12/15","CO 106"
"42393","FYS: Community Movements in SF","MW","04:45 pm-06:25 pm","0","08/23-12/15","KA 163"
"40991","Immigration and Citizenship","MWF","02:15 pm-03:20 pm","20","08/23-12/15","MH 122"
"40992","Politics of Social Movements","MWF","01:00 pm-02:05 pm","20","08/23-12/15","KA 167"
"40993","SpTp: Culture and Politics","TR","09:55 am-11:40 am","17","08/23-12/15","ED 306"
"40994","Early Amer Pol &amp; Legal Thought","TR","02:40 pm-04:25 pm","15","08/23-12/15","ED 102"
"40995","Politics of American Justice","MW","04:45 pm-06:25 pm","31","08/23-12/15","CO 314"
"40996","Latin American Politics","TR","02:40 pm-04:25 pm","11","08/23-12/15","ED 101"
"40997","Politics &amp; Society in Europe","TR","02:40 pm-04:25 pm","19","08/23-12/15","LM 351"
"40998","Politics and Development in Africa","TR","12:45 pm-02:30 pm","14","08/23-12/15","LM 140"
"40999","International Law and Organizations","TR","12:45 pm-02:30 pm","15","08/23-12/15","ED 101"
"41000","Politics of War &amp; Peace","TR","04:35 pm-06:20 pm","26","08/23-12/15","ED 102"
"42291","Public Policy: Drug Policy","MWF","10:30 am-11:35 am","15","08/23-12/15","CO 417"
"41003","USF in DC: Seminar","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","TBA TBA"
"41004","USF in DC: Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","TBA TBA"
"41005","USF in DC: Research","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","TBA TBA"
"41188","Social Justice and the Israeli-Palestinian Conflict","MWF","10:30 am-11:35 am","31","08/23-12/15","CO 314"
"41006","SpTp: Indigenous Politics","MWF","11:45 am-12:50 pm","4","08/23-12/15","LM 355"
"41007","SpTp:Race,Protest,End Policing","MWF","03:30 pm-04:35 pm","9","08/23-12/15","CO 316"
"41008","Public Admin Internship","W","01:00 pm-02:05 pm","18","08/23-12/15","LM 355"
"41009","Fieldwork in Pub Int Org","M","06:30 pm-07:45 pm","20","08/23-12/15","CO 314"
"41011","McCarthySFUrban Policy Fellows","M","11:45 am-03:25 pm","18","08/23-12/15","LM 346B"
"41925","Strategic Nonviolent Action","W","06:30 pm-10:10 pm","6","08/23-12/15","LM 358"
"41010","Senior Pol - Honors Seminar","TR","04:35 pm-06:20 pm","15","08/23-12/15","CO 316"
"40678","First Semester Portuguese","MWF","09:15 am-10:20 am","4","08/23-12/15","ED 309"
"40679","Third Semester Portuguese","MWF","10:30 am-11:35 am","2","08/23-12/15","MA 227"
"40832","Foundations of Communication","W","01:00 pm-04:15 pm","1","08/23-12/15","SFH 453"
"40833","Foundations of Communication","W","06:00 pm-09:15 pm","0","08/23-12/15","SFH 454"
"40834","Research Methods","W","06:00 pm-09:15 pm","1","08/23-12/15","SFH 451"
"40835","Rhetoric Seminar","M","01:00 pm-04:15 pm","1","08/23-12/15","SFH 453"
"40836","Capstone/Culminating","F","06:00 pm-09:15 pm","0","08/23-12/15","SFH 454"
"40837","Leadership and Communication","R","06:00 pm-09:15 pm","0","08/23-12/15","SFH 453"
"40838","Cross-Cultural Business Comm.","T","06:00 pm-09:15 pm","0","08/23-12/15","SFH 448"
"40839","Digital Communication","T","01:00 pm-04:15 pm","0","08/22-10/14","SFH 453"
"40840","Emergent Media and Technology","T","06:00 pm-09:45 pm","0","10/17-12/07","SFH 454"
"40841","Risk Communication","W","06:00 pm-09:15 pm","0","08/23-12/15","SFH 448"
"40842","Internship","F","01:00 pm-04:15 pm","1","08/23-12/15","SFH 454"
"41012","General Psychology","TR","08:00 am-09:45 am","4","08/23-12/15","KA 211"
"41013","General Psychology","TR","09:55 am-11:40 am","10","08/23-12/15","KA 211"
"41014","General Psychology","MWF","10:30 am-11:35 am","17","08/23-12/15","KA 211"
"41015","General Psychology","F","07:55 am-11:35 am","1","08/23-12/15","CO 414"
"41016","General Psychology","TR","06:30 pm-08:15 pm","9","08/23-12/15","CO 314"
"41017","General Psychology","MW","04:45 pm-06:25 pm","3","08/23-12/15","KA 267"
"41018","General Psychology","TR","04:35 pm-06:20 pm","6","08/23-12/15","MH LL6"
"41535","General Psychology","MW","06:30 pm-08:15 pm","3","08/23-12/15","KA 367"
"41020","Psychological Statistics","TR","09:55 am-11:40 am","30","08/23-12/15","LM 241A"
"41021","Psychological Statistics","MWF","11:45 am-12:50 pm","9","08/23-12/15","LM 241A"
"41022","Psychological Statistics","MWF","01:00 pm-02:05 pm","8","08/23-12/15","LM 241A"
"42257","Psychological Statistics","MW","06:30 pm-08:15 pm","10","08/23-12/15","CO 316"
"41023","Research Design","TR","12:45 pm-02:30 pm","18","08/23-12/15","KA G15"
"41024","Research Design","MW","12:20 pm-02:05 pm","18","08/23-12/15","KA G15"
"41025","Research Design","MW","02:15 pm-04:00 pm","15","08/23-12/15","KA G15"
"41026","Research Design","MW","04:45 pm-06:20 pm","11","08/23-12/15","LM 363"
"41027","Biological Psychology","TR","02:40 pm-04:25 pm","35","08/23-12/15","LM 365"
"41028","Biological Psychology","TR","04:35 pm-06:20 pm","35","08/23-12/15","LM 365"
"41029","Biological Psychology","TR","12:45 pm-02:30 pm","35","08/23-12/15","ED 306"
"42436","Biological Psychology","TR","04:35 pm-06:20 pm","4","08/23-12/15","LM 351"
"41031","Psychology of Prejudice","TR","09:55 am-11:40 am","33","08/23-12/15","LM 365"
"41032","Multicultural Psychology","TR","12:45 pm-02:30 pm","34","08/23-12/15","ED 110"
"41034","Social Psychology","TR","08:00 am-09:45 am","28","08/23-12/15","LM 365"
"41035","Social Psychology","MWF","09:15 am-10:20 am","30","08/23-12/15","LM 241A"
"41036","Child Development","TR","02:40 pm-04:25 pm","35","08/23-12/15","LM 244B"
"41037","Child Development","TR","04:35 pm-06:20 pm","21","08/23-12/15","LM 244B"
"41038","Abnormal Psychology","TR","12:45 pm-02:30 pm","35","08/23-12/15","LM 358"
"41039","Abnormal Psychology","TR","02:40 pm-04:25 pm","27","08/23-12/15","LM 358"
"41040","Theories of Personality","MWF","01:00 pm-02:05 pm","35","08/23-12/15","LM 365"
"41041","Theories of Personality","MWF","02:15 pm-03:20 pm","34","08/23-12/15","LM 365"
"41042","Cognitive Psychology","M","06:30 pm-10:10 pm","34","08/23-12/15","LM 363"
"41043","Family Psychology","F","07:55 am-11:35 am","31","08/23-12/15","CO 312"
"42328","Child Psychopathology","TR","08:00 am-09:45 am","22","08/23-12/15","LM 241A"
"41044","ART:ReligionSpiritualityHealth","MW","10:30 am-12:15 pm","16","08/23-12/15","KA G15"
"41046","ARM: Social Influence","TR","09:55 am-11:40 am","14","08/23-12/15","KA G15"
"41047","ARM: Intersecting Identities","MW","06:30 pm-08:15 pm","11","08/23-12/15","KA G15"
"42256","ARM: Cognitive Neurotherapies","TR","08:00 am-09:45 am","17","08/23-12/15","KA G15"
"41048","Psychology Practicum","W","01:00 pm-02:15 pm","15","08/23-12/15","TBA TBA"
"41049","Psychology Practicum","T","10:00 am-11:15 am","17","08/23-12/15","TBA TBA"
"41050","Honors Thesis Seminar","TR","02:40 pm-04:25 pm","8","08/23-12/15","KA G15"
"42227","Navigating and Negotiating the Field of Practice of Public Administration","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42228","Managing Budgets, Finance and Economics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42230","Strategic Planning","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42231","HSA-Navigating and Negotiating in Health Administration","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42232","HSA: Quantitative Methods and Big Data in Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42234","Strategic Planning in Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42235","Quantitative Methods and Big Data","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42200","Biostatistics in Public Health","T","05:00 pm-09:00 pm","4","08/23-08/23","<abbr title=""To Be Announced"">TBA</abbr>"
"41848","Biostatistics in Public Health","R","05:00 pm-09:00 pm","0","09/01-09/01","<abbr title=""To Be Announced"">TBA</abbr>"
"41849","Biostatistics in Public Health","W","04:45 pm-08:30 pm","7","08/31-08/31","CO 413"
"41850","Biostatistics in Public Health","T","04:45 pm-08:30 pm","2","08/23-08/23","MH 129"
"41851","Biostatistics in Public Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","ONL "
"41853","Health Behavior Theory and Communication","T","04:45 pm-08:30 pm","1","08/30-08/30","MH 129"
"41854","Maternal and Infant Child Health","M","04:45 pm-06:25 pm","11","08/29-08/29","RMT "
"41856","Public Health Systems Leadership and Administration","T","05:00 pm-09:00 pm","4","08/30-08/30","<abbr title=""To Be Announced"">TBA</abbr>"
"42197","Environmental and Occupational Health Issues in Public Health","R","05:00 pm-09:00 pm","0","09/01-09/01","<abbr title=""To Be Announced"">TBA</abbr>"
"41857","Environmental and Occupational Health Issues in Public Health","W","04:45 pm-08:30 pm","23","08/31-08/31","CO 414"
"41859","Environmental and Occupational Health Issues in Public Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","11","08/23-12/15","ONL "
"42195","Health Policy and Ethics","R","05:00 pm-09:00 pm","0","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"41861","Health Policy and Ethics","W","04:45 pm-08:30 pm","7","08/24-08/24","CO 413"
"41862","Social Justice, Health Policy,","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","ONL "
"42199","Public Health Program Planning, Management and Evaluation","R","05:00 pm-09:00 pm","10","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"42196","Public Health Program Planning, Management and Evaluation","R","05:00 pm-09:00 pm","0","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"42180","Public Health Program Planning, Management and Evaluation","W","04:45 pm-08:30 pm","23","08/24-08/24","CO 414"
"42192","Public Health Program Planning, Management and Evaluation","T","04:45 pm-08:30 pm","13","08/23-08/23","KA 311"
"42198","Public Health Program Planning, Management and Evaluation","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","12","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41863","Strategic Planning and Implementation","R","05:00 pm-08:00 pm","11","09/01-09/01","ST 105"
"41864","Public Health Fieldwork Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41867","Public Health Capstone Seminar","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42201","Health Economics and Public Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42193","Health Ed and Promotion Lab","R","04:45 pm-06:25 pm","12","08/25-08/25","CO 315"
"42194","Chronic Conditions","T","04:45 pm-07:20 pm","13","08/30-08/30","KA 311"
"42202","Applied Practice Exp PREP","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","17","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42203","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42326","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42327","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42391","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42204","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","ONL "
"42319","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42320","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","7","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42321","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42322","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42323","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42324","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42325","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"40004","Public Speaking","M","08:00 am-09:05 am","16","08/23-12/15","ED 302"
"42128","Public Speaking","M","09:15 am-10:20 am","22","08/23-12/15","ED 310"
"40005","Public Speaking","MWF","09:15 am-10:20 am","3","08/23-12/15","LM 141A"
"40006","Public Speaking","MWF","10:30 am-11:35 am","22","08/23-12/15","LM 244A"
"40007","Public Speaking","M","10:30 am-11:35 am","17","08/23-12/15","RMT RMT"
"40008","Public Speaking","MWF","11:45 am-12:50 pm","21","08/23-12/15","LM 244A"
"40021","Public Speaking","MWF","11:45 am-12:50 pm","12","08/23-12/15","LM 345"
"40010","Public Speaking","MWF","01:00 pm-02:05 pm","10","08/23-12/15","ED 308"
"40011","Public Speaking","MWF","01:00 pm-02:05 pm","0","08/23-12/15","LM 241B"
"40012","Public Speaking","MWF","02:15 pm-03:20 pm","7","08/23-12/15","LS 209"
"40013","Public Speaking","MWF","02:15 pm-03:20 pm","9","08/23-12/15","ED 308"
"40014","Public Speaking","M","04:45 pm-06:25 pm","0","08/23-12/15","LM 358"
"40015","Public Speaking","M","04:45 pm-06:25 pm","14","08/23-12/15","RMT RMT"
"40016","Public Speaking","TR","08:00 am-09:45 am","2","08/23-12/15","LM 140"
"40017","Public Speaking","TR","09:55 am-11:40 am","8","08/23-12/15","LM 140"
"40018","Public Speaking","TR","12:45 pm-02:30 pm","8","08/23-12/15","LM 141A"
"40019","Public Speaking","TR","02:40 pm-04:25 pm","17","08/23-12/15","LME 1223"
"40020","Public Speaking","T","09:55 am-11:40 am","21","08/23-12/15","ED 104"
"42136","Public Speaking","M","06:30 pm-08:15 pm","0","08/23-12/15","LM 241A"
"42137","Public Speaking","M","04:45 pm-06:25 pm","2","08/23-12/15","LM 346A"
"42138","Public Speaking","T","12:45 pm-02:30 pm","7","08/23-12/15","LM 141B"
"42139","Public Speaking","M","06:30 pm-08:15 pm","6","08/23-12/15","RMT RMT"
"42140","Public Speaking","M","09:15 am-10:20 am","7","08/23-12/15","RMT RMT"
"42141","Public Speaking","M","06:30 pm-08:15 pm","1","08/23-12/15","LM 344"
"42142","Public Speaking","MWF","10:30 am-11:35 am","3","08/23-12/15","ED 302"
"42143","Public Speaking","MWF","11:45 am-12:50 pm","1","08/23-12/15","ED 302"
"42239","Public Speaking","MWF","11:45 am-12:50 pm","1","08/23-12/15","LM 358"
"40022","Argumentation and Debate","MWF","10:30 am-11:35 am","5","08/23-12/15","ED 203"
"40023","Argumentation and Debate","M","04:45 pm-06:25 pm","12","08/23-12/15","LM 344"
"40024","Introduction to Composition","MWF","08:00 am-09:05 am","1","08/23-12/15","ED 101"
"40025","Introduction to Composition","MWF","09:15 am-10:20 am","0","08/23-12/15","ED 102"
"40026","Intro to Composition Intensive","T","09:55 am-11:40 am","5","08/23-12/15","LM 350"
"40027","Written Communication I","M","08:00 am-09:05 am","4","08/23-12/15","RMT RMT"
"40028","Written Communication I","MWF","09:15 am-10:20 am","4","08/23-12/15","LM 141B"
"40029","Written Communication I","M","09:15 am-10:20 am","2","08/23-12/15","RMT RMT"
"40030","Written Communication I","MWF","10:30 am-11:35 am","0","08/23-12/15","GL 213"
"40031","Written Communication I","M","10:30 am-11:35 am","5","08/23-12/15","ED 308"
"40032","Written Communication I","M","11:45 am-12:50 pm","4","08/23-12/15","ED 308"
"40033","Written Communication I","M","01:00 pm-02:05 pm","7","08/23-12/15","LM 346A"
"40034","Written Communication I","M","01:00 pm-02:05 pm","3","08/23-12/15","RMT RMT"
"40035","Written Communication I","M","02:15 pm-03:20 pm","0","08/23-12/15","ED 302"
"40036","Written Communication I","M","03:30 pm-04:35 pm","0","08/23-12/15","LM 241A"
"40037","Written Communication I","MW","04:45 pm-06:25 pm","3","08/23-12/15","LM 244A"
"40038","Written Communication I","TR","06:30 pm-08:15 pm","1","08/23-12/15","LM 147"
"40039","Written Communication I","T","09:55 am-11:40 am","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"40040","Written Communication I","T","12:45 pm-02:30 pm","2","08/23-12/15","RMT RMT"
"40041","Written Communication I","T","02:40 pm-04:25 pm","4","08/23-12/15","RMT RMT"
"40044","Written Communication I","T","12:45 pm-02:30 pm","7","08/23-12/15","RMT RMT"
"40045","Written Communication I","M","11:45 am-12:50 pm","0","08/23-12/15","RMT RMT"
"40046","Written Communication I","M","11:45 am-12:50 pm","3","08/23-12/15","RMT RMT"
"40047","Written Communication I","MWF","02:15 pm-03:20 pm","0","08/23-12/15","LM 350"
"40048","Written Communication I","T","08:00 am-09:45 am","2","08/23-12/15","LM 350"
"40049","Written Communication I","MWF","03:30 pm-04:35 pm","0","08/23-12/15","LM 350"
"40050","Written Communication I","M","10:30 am-11:35 am","0","08/23-12/15","ED 310"
"42144","Written Communication I","T","09:55 am-11:40 am","0","08/23-12/15","RMT RMT"
"40052","Written Communication I","M","01:00 pm-02:05 pm","0","08/23-12/15","RMT RMT"
"42340","Written Communication I","MWF","01:00 pm-02:05 pm","2","08/23-12/15","LM 350"
"40053","Written Comm I Intensive","TW","09:55 am-11:40 am","0","08/23-12/15","RMT RMT"
"40054","Written Comm I Intensive","TW","08:00 am-09:45 am","0","08/23-12/15","RMT RMT"
"40055","Written Comm I Intensive","T","12:45 pm-02:30 pm","2","08/23-12/15","ED 104"
"40056","Written Comm I Intensive","T","04:35 pm-06:20 pm","6","08/23-12/15","ED 306"
"42150","Written Comm I Intensive","MF","09:55 am-11:35 am","2","08/23-12/15","CO 313"
"42151","Written Comm I Intensive","MF","01:40 pm-03:20 pm","4","08/23-12/15","LM 344"
"42338","Written Comm I Intensive","MF","11:45 am-01:25 pm","6","08/23-12/15","LM 351"
"40058","Public Spkng/Health Profession","MWF","09:15 am-10:20 am","11","08/23-12/15","LM 343"
"42145","Written Communication II","M","08:00 am-09:05 am","22","08/23-12/15","ED 104"
"40059","Written Communication II","M","09:15 am-10:20 am","22","08/23-12/15","ED 302"
"40062","Written Communication II","MWF","02:15 pm-03:20 pm","22","08/23-12/15","ED 310"
"40063","Written Communication II","MWF","03:30 pm-04:35 pm","22","08/23-12/15","ED 310"
"40064","Written Communication II","TR","12:45 pm-02:30 pm","21","08/23-12/15","LM 345"
"40065","MB Scholars: Wrtg/Spkg in Cmty","MWF","11:45 am-02:05 pm","0","08/23-12/15","LME 1223"
"40067","Written &amp; Oral Communication","M","11:45 am-12:50 pm","2","08/23-12/15","ED 310"
"40068","Written &amp; Oral Communication","M","06:30 pm-08:15 pm","2","08/23-12/15","LM 346A"
"40072","Written &amp; Oral Communication","T","09:55 am-11:40 am","3","08/23-12/15","ED 310"
"40073","Written &amp; Oral Communication","TR","04:35 pm-06:20 pm","2","08/23-12/15","HR 430"
"40077","FYS: Sports Talk","MWF","10:30 am-11:35 am","0","08/23-12/15","LM 345"
"40078","FYS: New Media/You Media","MWF","02:15 pm-03:20 pm","0","08/23-12/15","LM 346A"
"40080","FYS: Language and Power","TR","12:45 pm-02:30 pm","0","08/23-12/15","LM 346B"
"42146","FYS: Women, Rhetoric, &amp; Power","MWF","02:15 pm-03:20 pm","0","08/23-12/15","MH 129"
"40081","Writing in Psychology","T","08:00 am-09:45 am","16","08/23-12/15","RMT RMT"
"40082","Writing in Psychology","T","09:55 am-11:40 am","20","08/23-12/15","RMT RMT"
"40083","Writing in Psychology","T","02:40 pm-04:25 pm","7","08/23-12/15","ED 201"
"40084","Writing in Psychology","M","01:00 pm-02:05 pm","20","08/23-12/15","RMT RMT"
"42147","Writing in Psychology","M","02:15 pm-03:20 pm","8","08/23-12/15","RMT RMT"
"40085","Academic Writing at USF","MWF","02:15 pm-03:20 pm","21","08/23-12/15","ED 006"
"40086","Academic Writing at USF","MWF","03:30 pm-04:35 pm","22","08/23-12/15","ED 006"
"40087","Academic Writing at USF","T","04:35 pm-06:20 pm","10","08/23-12/15","RMT RMT"
"42352","Academic Writing at USF","T","04:35 pm-06:20 pm","22","08/23-12/15","LM 343"
