"CRN","Title","Days","Time","Students","Date","Location"
"42367","Practicum V: Synthesis Integrated and Complex Organizations","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42368","Practicum V: Synthesis Integrated and Complex Organizations","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42369","Practicum V: Synthesis Integrated and Complex Organizations","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42209","Practicum: Culmination of Evidence-Based Change of Practice Project","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42210","Practicum: Culmination of Evidence-Based Change of Practice Project","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","Tuition (Nursing)"
"42387","Practicum: Culmination of Evidence-Based Change of Practice Project","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42705","Practicum: Culmination of Evidence-Based Change of Practice Project","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42344","Practicum: Culmination of Evidence-Based Change of Practice Project","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42091","Understanding Behavior in Organizations","R","06:00 pm-10:00 pm","15","08/24-10/27","SFH 450"
"42093","Leading Organization Change and Development","R","06:00 pm-10:00 pm","17","11/02-11/17","SFH 450"
"42092","Research and Analysis for Organization Development","W","06:00 pm-10:00 pm","16","08/24-10/27","SFH 450"
"42094","Statistics Fundamentals","W","06:00 pm-10:00 pm","16","11/02-11/16","SFH 450"
"41373","School Climate, Discipline, and Safety","S","01:00 pm-05:15 pm","2","08/20-08/20","ED 306"
"41375","Instructional Leadership &amp; Professional Development","S","08:00 am-12:15 pm","4","08/20-08/20","ED 103"
"42261","Impact and Assessment","F","05:30 pm-09:45 pm","4","08/19-08/19","ONL ONL"
"41393","Introduction to Organization and Leadership","S","08:00 am-12:15 pm","10","08/20-08/20","ED 310"
"41306","Social &amp; Critical Theoretical Foundations of Higher Education","F","05:30 pm-09:45 pm","15","08/19-08/19","ED 101"
"41421","Practicum in Higher Education and Student Affairs I","R","05:30 pm-08:45 pm","11","09/08-09/08","ONL ONL"
"41308","Practicum in Higher Education and Student Affairs III","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","16","08/19-12/03","ONL ONL"
"41309","Student Development in College","R","05:30 pm-09:45 pm","12","08/18-08/18","ED 203"
"41354","Campus Environments and Cultures","F","05:30 pm-09:45 pm","24","08/19-08/19","ED 102"
"41394","Race, Diversity, and Higher Education","R","05:30 pm-09:45 pm","7","08/18-08/18","ONL ONL"
"41353","HESA Capstone I: Analytical &amp; Reflective Writing for Aspiring Higher Education Professionals","T","05:30 pm-09:45 pm","9","09/06-09/06","ONL ONL"
"41422","HESA Capstone I: Analytical &amp; Reflective Writing for Aspiring Higher Education Professionals","W","05:30 pm-09:45 pm","9","09/07-09/07","ONL ONL"
"41423","HESA Capstone I: Analytical &amp; Reflective Writing for Aspiring Higher Education Professionals","R","05:30 pm-09:45 pm","6","09/08-09/08","ONL ONL"
"42152","SpTp: The Community College","F","05:30 pm-09:45 pm","1","08/19-08/19","ONL ONL"
"42311","SpTp:Lead Form Ignatian Miss","S","01:00 pm-05:15 pm","0","08/20-08/20","ED 006"
"41374","School Climate, Discipline, and Safety","S","01:00 pm-05:15 pm","8","08/20-08/20","ED 306"
"41376","Instructional Leadership &amp; Professional Development","S","08:00 am-12:15 pm","4","08/20-08/20","ED 103"
"42262","Impact and Assessment","F","05:30 pm-09:45 pm","6","08/19-08/19","ONL ONL"
"42153","Dissertation Proposal Seminar","R","04:45 pm-07:15 pm","11","08/22-12/07","ONL ONL"
"41355","Academic and Student Affairs in Higher Education","R","05:30 pm-09:45 pm","24","08/18-08/18","LM 151"
"41396","Organizational Theory: Applications and Implications","S","01:00 pm-05:15 pm","20","08/20-08/20","ED 102"
"41426","Race, Diversity, and Higher Education","R","05:30 pm-09:45 pm","6","08/18-08/18","ONL ONL"
"41425","The Community College","F","05:30 pm-09:45 pm","11","08/19-08/19","ONL ONL"
"41440","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41441","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41442","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41443","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41444","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41459","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41460","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41461","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41462","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41463","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"42312","SpTp:Lead Form Ignatian Miss","S","01:00 pm-05:15 pm","3","08/20-08/20","ED 006"
"40825","Introduction to PASJ","TR","09:55 am-11:40 am","19","08/23-12/06","LM 151"
"42716","Introduction to PASJ","TR","12:45 pm-02:30 pm","16","08/23-12/06","LM 151"
"40826","Workshop in Stage Production","F","01:00 pm-03:00 pm","8","08/23-12/02","LM 151"
"40827","Design Lab","M","01:00 pm-03:00 pm","13","08/23-12/05","LM 152"
"42349","African Amer Perf/Cult","TR","09:55 am-11:40 am","17","08/23-12/06","ED 308"
"40828","Performing Arts and Community Exchange","TR","04:35 pm-06:20 pm","14","08/23-12/06","CO 312"
"40829","Special Topics in PASJ: Lab","F","10:00 am-12:00 pm","13","08/23-12/02","KO L102"
"40831","Senior Project","W","01:00 pm-03:00 pm","11","08/23-12/07","LM 151"
"40949","Great Philosophical Questions","MWF","10:30 am-11:35 am","40","08/23-12/07","KA 163"
"40950","Great Philosophical Questions","MWF","01:00 pm-02:05 pm","40","08/23-12/07","KA 367"
"40951","Great Philosophical Questions","MWF","03:30 pm-04:35 pm","40","08/23-12/07","CO 314"
"42680","Great Philosophical Questions","MWF","02:15 pm-03:20 pm","40","08/23-12/07","KA 211"
"42682","Great Philosophical Questions","MWF","03:30 pm-04:35 pm","41","08/23-12/07","KA 167"
"42601","FYS: What is Wisdom?","MWF","09:15 am-10:20 am","12","08/23-12/07","KA 367"
"40954","FYS: When East Meets West","TR","12:45 pm-02:30 pm","20","08/23-12/06","ED 104"
"40955","Philosophy of Religion","MW","06:30 pm-08:15 pm","32","08/23-12/07","KA 311"
"42732","Philosophy of Religion","MW","06:30 pm-08:15 pm","14","08/23-12/15","KA 211"
"40956","Social &amp; Political Philosophy","TR","12:45 pm-02:30 pm","40","08/23-12/06","KA 263"
"40957","Philosophy of Science","TR","04:35 pm-06:20 pm","40","08/23-12/06","KA 363"
"40958","Philosophy of Biology","MWF","08:00 am-09:05 am","37","08/23-12/07","KA 363"
"40959","Aesthetics","MWF","11:45 am-12:50 pm","38","08/23-12/07","KA 111"
"40960","Aesthetics","MWF","01:00 pm-02:05 pm","38","08/23-12/07","KA 111"
"40961","Aesthetics","MWF","02:15 pm-03:20 pm","39","08/23-12/07","KA 363"
"40962","Aesthetics","MWF","03:30 pm-04:35 pm","39","08/23-12/07","KA 363"
"42645","Ancient Philosophy","MWF","08:00 am-09:05 am","11","08/23-12/07","KA 367"
"42114","The Social Contract","TR","02:40 pm-04:25 pm","14","08/23-12/06","LM 244A"
"40964","Asian Philosophy","MWF","02:15 pm-03:20 pm","37","08/23-12/07","KA 367"
"40965","Asian Philosophy","MWF","03:30 pm-04:35 pm","35","08/23-12/07","KA 367"
"40967","Philosophy of Human Person","TR","04:35 pm-06:20 pm","40","08/23-12/06","KA 167"
"40968","Ethics","MWF","03:30 pm-04:35 pm","39","08/23-12/07","KA 111"
"40969","Ethics","MW","04:45 pm-06:25 pm","40","08/23-12/07","KA 111"
"40970","Ethics","TR","09:55 am-11:40 am","40","08/23-12/06","LME 1225"
"40971","Ethics","TR","12:45 pm-02:30 pm","39","08/23-12/06","LM 244A"
"40972","Ethics","MWF","02:15 pm-03:20 pm","40","08/23-12/07","CO 314"
"42731","Ethics","MW","04:45 pm-06:25 pm","39","08/23-12/15","KA 211"
"40973","Ethics","M","04:00 pm-08:10 pm","18","08/23-12/05","ST 104"
"40974","Environmental Ethics","MWF","09:15 am-10:20 am","39","08/23-12/07","KA 363"
"42734","Environmental Ethics","MWF","10:30 am-11:35 am","39","08/23-12/15","KA 363"
"40975","Engineering Ethics","MWF","10:30 am-11:35 am","39","08/23-12/07","KA 167"
"40976","Ethics of Technology","MWF","11:45 am-12:50 pm","40","08/23-12/07","KA 167"
"40979","Existentialism","TR","12:45 pm-02:30 pm","40","08/23-12/06","KA 167"
"40980","Existentialism","TR","04:35 pm-06:20 pm","40","08/23-12/06","CO 313"
"42249","Existentialism","TR","02:40 pm-04:25 pm","37","08/23-12/06","CO 313"
"42283","Asian Amer Philosophy","TR","09:55 am-11:40 am","40","08/23-12/06","ED 101"
"40981","TYS: What is Wisdom?","MWF","09:15 am-10:20 am","7","08/23-12/07","KA 367"
"40982","Ancient &amp; Medieval Philosophy","MWF","10:30 am-11:35 am","19","08/23-12/07","LM 244A"
"40983","Logic","MWF","02:15 pm-03:20 pm","20","08/23-12/07","LM 241B"
"40985","Epictetus and Augustine","MWF","11:45 am-12:50 pm","10","08/23-12/07","GL 213"
"40986","Nietzsche Beyond Nietzsche","TR","09:55 am-11:40 am","20","08/23-12/06","LM 346A"
"40910","Introductory Physics I","TR","09:55 am-11:10 am","75","08/23-12/06","HR G56"
"40911","Introductory Physics I","TR","12:45 pm-02:00 pm","92","08/23-12/06","HR G56"
"40912","Laboratory","M","09:55 am-12:40 pm","17","08/23-12/05","HR G74"
"40913","Laboratory","M","02:40 pm-05:25 pm","19","08/23-12/05","HR G74"
"40914","Laboratory","T","09:55 am-12:40 pm","19","08/23-12/06","HR G74"
"40915","Laboratory","T","02:40 pm-05:25 pm","19","08/23-12/06","HR G74"
"40916","Laboratory","W","09:55 am-12:40 pm","18","08/23-12/07","HR G74"
"40917","Laboratory","W","02:40 pm-05:25 pm","20","08/23-12/07","HR G74"
"40918","Laboratory","R","09:55 am-12:40 pm","18","08/23-12/01","HR G74"
"40919","Laboratory","R","02:40 pm-05:25 pm","20","08/23-12/01","HR G74"
"40920","Laboratory","F","09:55 am-12:40 pm","17","08/23-12/02","HR G74"
"40921","General Physics I","MWF","10:30 am-11:20 am","27","08/23-12/07","HR G56"
"40922","Laboratory","T","01:30 pm-04:15 pm","14","08/23-12/06","LS G09"
"40923","Laboratory","W","01:00 pm-03:45 pm","13","08/23-12/07","LS G09"
"40925","Astronomy: From the Earth to the Cosmos","TR","04:35 pm-05:50 pm","56","08/23-12/06","HR G56"
"40926","Astronomy: From the Earth to the Cosmos","TR","06:30 pm-07:45 pm","36","08/23-12/06","HR G56"
"40927","Laboratory","M","09:55 am-11:40 am","15","08/23-12/05","HR G36"
"40928","Laboratory","M","11:55 am-01:40 pm","19","08/23-12/05","HR G36"
"40929","Laboratory","M","02:15 pm-04:00 pm","19","08/23-12/05","HR G36"
"40930","Laboratory","T","09:55 am-11:40 am","11","08/23-12/06","HR G36"
"40931","Laboratory","T","11:55 am-01:40 pm","12","08/23-12/06","HR G36"
"40932","Laboratory","T","02:15 pm-04:00 pm","16","08/23-12/06","HR G36"
"40942","Concepts in Physics","TR","03:10 pm-04:25 pm","36","08/23-12/06","HR G56"
"40943","Laboratory","M","09:55 am-11:40 am","18","08/23-12/05","LS G09"
"41185","Laboratory","M","12:30 pm-02:15 pm","18","08/23-12/05","LS G09"
"40933","Masterpiece Physics","TR","09:55 am-11:40 am","19","08/23-12/06","LS 103"
"40934","Laboratory","R","12:45 pm-02:30 pm","11","08/23-12/01","HR G36"
"40935","Laboratory","R","03:00 pm-04:45 pm","8","08/23-12/01","HR G36"
"40936","Physics for Engineers I","MWF","11:45 am-12:50 pm","36","08/23-12/07","HR G56"
"40937","Laboratory","M","01:00 pm-03:45 pm","18","08/23-12/05","LS G03"
"40938","Laboratory","T","09:00 am-11:45 am","18","08/23-12/06","LS G03"
"40939","Modern Physics","TR","09:55 am-11:40 am","9","08/23-12/06","LS 303"
"40941","Intro Scientific Computation","TR","04:35 pm-06:20 pm","4","08/23-12/06","LS 303"
"40940","Analytical Mechanics","MWF","11:45 am-12:50 pm","12","08/23-12/07","HR 435"
"40948","Physics Colloquium","R","03:25 pm-04:25 pm","13","08/23-12/01","CO 314"
"40987","LSAT Prep Course","U","06:00 pm-09:00 pm","16","08/28-11/13","CO 106"
"40988","LSAT Prep Course","T","06:00 pm-09:00 pm","10","09/27-12/06","LM 354"
"40989","Ideas and Institutions","TR","09:55 am-11:40 am","40","08/23-12/06","CO 313"
"40990","Ideas and Institutions","TR","09:55 am-11:40 am","37","08/23-12/06","CO 106"
"42393","FYS: Community Movements in SF","MW","04:45 pm-06:25 pm","17","08/23-12/07","KA 263"
"40991","Immigration and Citizenship","MWF","02:15 pm-03:20 pm","20","08/23-12/07","MH 122"
"40992","Politics of Social Movements","MWF","01:00 pm-02:05 pm","24","08/23-12/07","KA 167"
"40993","SpTp: Culture and Politics","TR","09:55 am-11:40 am","18","08/23-12/06","ED 306"
"40994","Early Amer Pol &amp; Legal Thought","TR","02:40 pm-04:25 pm","22","08/23-12/06","ED 102"
"40995","Politics of American Justice","MW","04:45 pm-06:25 pm","29","08/23-12/07","CO 314"
"40996","Latin American Politics","TR","02:40 pm-04:25 pm","22","08/23-12/06","ED 101"
"40997","Politics &amp; Society in Europe","TR","02:40 pm-04:25 pm","23","08/23-12/06","LM 241B"
"40998","Politics and Development in Africa","TR","12:45 pm-02:30 pm","17","08/23-12/06","LM 140"
"40999","International Law and Organizations","TR","12:45 pm-02:30 pm","15","08/23-12/06","ED 101"
"41000","Politics of War &amp; Peace","TR","04:35 pm-06:20 pm","25","08/23-12/06","ED 102"
"42291","Public Policy: Drug Policy","MWF","10:30 am-11:35 am","30","08/23-12/07","MH LL5"
"41003","USF in DC: Seminar","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","TBA TBA"
"41004","USF in DC: Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","TBA TBA"
"41005","USF in DC: Research","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/07","TBA TBA"
"41188","Social Justice and the Israeli-Palestinian Conflict","MWF","10:30 am-11:35 am","31","08/23-12/07","ED 110"
"41008","Public Admin Internship","W","01:00 pm-02:05 pm","15","08/23-12/07","MH 126"
"41009","Fieldwork in Pub Int Org","M","06:30 pm-07:45 pm","12","08/23-12/05","CO 314"
"41011","McCarthySFUrban Policy Fellows","M","11:45 am-03:25 pm","16","08/23-12/05","MA 226"
"41925","Strategic Nonviolent Action","W","06:30 pm-10:10 pm","9","08/23-12/07","LM 352"
"41010","Senior Pol - Honors Seminar","TR","04:35 pm-06:20 pm","14","08/23-12/06","CO 316"
"40678","First Semester Portuguese","MWF","09:15 am-10:20 am","12","08/23-12/07","LM 345"
"42875","Third Semester Portuguese","MWF","10:30 am-11:35 am","1","08/23-12/15","LM 141A"
"42876","Third Semester Portuguese","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42877","Third Semester Portuguese","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"40832","Foundations of Communication","W","01:00 pm-04:15 pm","11","08/23-12/07","SFH 453"
"40833","Foundations of Communication","W","06:00 pm-09:15 pm","15","08/23-12/07","SFH 454"
"40834","Research Methods","W","06:00 pm-09:15 pm","11","08/23-12/07","SFH 451"
"40835","Rhetoric Seminar","M","06:00 pm-09:15 pm","12","08/23-12/05","MA 227"
"40836","Capstone/Culminating","F","06:00 pm-09:15 pm","5","08/23-12/02","SFH 454"
"40837","Leadership and Communication","R","06:00 pm-09:15 pm","12","08/23-12/01","SFH 453"
"40838","Cross-Cultural Business Comm.","T","06:00 pm-09:15 pm","10","08/23-12/06","SFH 448"
"40839","Digital Communication","T","01:00 pm-04:15 pm","12","08/22-10/14","SFH 453"
"40840","Emergent Media and Technology","T","06:00 pm-09:45 pm","10","10/17-12/07","SFH 454"
"40841","Risk Communication","W","06:00 pm-09:15 pm","5","08/23-12/07","SFH 448"
"40842","Internship","F","01:00 pm-04:15 pm","3","08/23-12/02","SFH 454"
"41012","General Psychology","TR","08:00 am-09:45 am","38","08/23-12/06","KA 211"
"41013","General Psychology","TR","09:55 am-11:40 am","39","08/23-12/06","KA 211"
"41014","General Psychology","MWF","10:30 am-11:35 am","40","08/23-12/07","KA 211"
"41015","General Psychology","F","07:55 am-11:35 am","38","08/23-12/02","CO 414"
"41016","General Psychology","TR","06:30 pm-08:15 pm","41","08/23-12/06","CO 314"
"41017","General Psychology","MW","04:45 pm-06:25 pm","39","08/23-12/07","KA 267"
"41018","General Psychology","TR","04:35 pm-06:20 pm","39","08/23-12/06","MH LL6"
"41535","General Psychology","MW","06:30 pm-08:15 pm","40","08/23-12/07","KA 367"
"41020","Psychological Statistics","TR","09:55 am-11:40 am","31","08/23-12/06","LM 241A"
"41021","Psychological Statistics","MWF","11:45 am-12:50 pm","30","08/23-12/07","LM 241A"
"41022","Psychological Statistics","MWF","01:00 pm-02:05 pm","30","08/23-12/07","LM 241A"
"42257","Psychological Statistics","MW","06:30 pm-08:15 pm","29","08/23-12/07","RMT RMT"
"41023","Research Design","TR","12:45 pm-02:30 pm","16","08/23-12/06","KA G15"
"41024","Research Design","MW","12:20 pm-02:05 pm","16","08/23-12/07","KA G15"
"41025","Research Design","MW","02:15 pm-04:00 pm","17","08/23-12/07","KA G15"
"41026","Research Design","MW","04:45 pm-06:20 pm","10","08/23-12/07","LM 363"
"41027","Biological Psychology","TR","02:40 pm-04:25 pm","35","08/23-12/06","LM 344"
"41028","Biological Psychology","TR","04:35 pm-06:20 pm","34","08/23-12/06","LM 344"
"41029","Biological Psychology","TR","12:45 pm-02:30 pm","35","08/23-12/06","KA 311"
"42436","Biological Psychology","TR","04:35 pm-06:20 pm","34","08/23-12/06","LM 355"
"41031","Psychology of Prejudice","TR","09:55 am-11:40 am","31","08/23-12/06","LM 365"
"41032","Multicultural Psychology","TR","12:45 pm-02:30 pm","34","08/23-12/06","ED 110"
"41034","Social Psychology","TR","08:00 am-09:45 am","29","08/23-12/06","LM 365"
"41035","Social Psychology","MWF","09:15 am-10:20 am","30","08/23-12/07","LM 355"
"41036","Child Development","TR","02:40 pm-04:25 pm","34","08/23-12/06","LM 244B"
"41037","Child Development","TR","04:35 pm-06:20 pm","33","08/23-12/06","LM 244B"
"41038","Abnormal Psychology","TR","12:45 pm-02:30 pm","33","08/23-12/06","LM 365"
"41039","Abnormal Psychology","TR","02:40 pm-04:25 pm","32","08/23-12/06","LM 365"
"41040","Theories of Personality","MWF","01:00 pm-02:05 pm","35","08/23-12/07","LM 365"
"41041","Theories of Personality","MWF","02:15 pm-03:20 pm","33","08/23-12/07","LM 365"
"41042","Cognitive Psychology","M","06:30 pm-10:10 pm","32","08/23-12/05","LM 363"
"41043","Family Psychology","F","07:55 am-11:35 am","35","08/23-12/02","CO 312"
"42328","Child Psychopathology","TR","08:00 am-09:45 am","28","08/23-12/06","LM 241A"
"41044","ART:ReligionSpiritualityHealth","MW","10:30 am-12:15 pm","18","08/23-12/07","TBA TBA"
"41046","ARM: Social Influence","TR","09:55 am-11:40 am","13","08/23-12/06","KA G15"
"41047","ARM: Intersecting Identities","MW","06:30 pm-08:15 pm","8","08/23-12/07","KA G15"
"42256","ARM: Cognitive Neurotherapies","TR","08:00 am-09:45 am","16","08/23-12/06","KA G15"
"41048","Psychology Practicum","W","01:00 pm-02:15 pm","17","08/23-12/07","TBA TBA"
"41049","Psychology Practicum","T","10:00 am-11:15 am","18","08/23-12/06","TBA TBA"
"41050","Honors Thesis Seminar","TR","02:40 pm-04:25 pm","10","08/23-12/06","KA G15"
"42227","Navigating and Negotiating the Field of Practice of Public Administration","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","20","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42679","Navigating and Negotiating the Field of Practice of Public Administration","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42766","Management Practice, Organizational Behavior, and Human Resources","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42765","Core Value Driven Leadership and Ethics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42228","Managing Budgets, Finance and Economics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","24","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42230","Strategic Planning","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","14","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42231","HSA-Navigating and Negotiating in Health Administration","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42232","HSA: Quantitative Methods and Big Data in Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42234","Strategic Planning in Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42235","Quantitative Methods and Big Data","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","14","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42783","Program Evaluation and Monitoring","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42200","Biostatistics in Public Health","R","05:00 pm-09:00 pm","12","09/01-09/01","ST 105"
"41849","Biostatistics in Public Health","W","04:45 pm-08:30 pm","17","08/24-08/24","CO 413"
"41851","Biostatistics in Public Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","ONL "
"41853","Health Behavior Theory and Communication","T","04:45 pm-08:30 pm","6","08/30-08/30","MH 129"
"41854","Maternal and Infant Child Health","M","04:45 pm-06:25 pm","15","08/29-08/29","RMT "
"41856","Public Health Systems Leadership and Administration","R","05:00 pm-09:00 pm","12","08/25-08/25","ST 105"
"42197","Environmental and Occupational Health Issues in Public Health","R","05:00 pm-09:00 pm","3","09/01-09/01","<abbr title=""To Be Announced"">TBA</abbr>"
"41857","Environmental and Occupational Health Issues in Public Health","W","04:45 pm-08:30 pm","23","08/31-08/31","CO 414"
"41859","Environmental and Occupational Health Issues in Public Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","17","08/23-12/15","ONL "
"41861","Health Policy and Ethics","W","04:45 pm-08:30 pm","12","08/31-08/31","CO 413"
"41862","Health Policy and Ethics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","ONL "
"42199","Public Health Program Planning, Management and Evaluation","T","05:00 pm-09:00 pm","11","08/23-08/23","ST 112"
"42196","Public Health Program Planning, Management and Evaluation","R","05:00 pm-09:00 pm","3","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"42180","Public Health Program Planning, Management and Evaluation","W","04:45 pm-08:30 pm","23","08/24-08/24","CO 414"
"42192","Public Health Program Planning, Management and Evaluation","T","04:45 pm-08:30 pm","16","08/23-08/23","KA 311"
"42198","Public Health Program Planning, Management and Evaluation","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","19","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41863","Strategic Planning and Implementation","T","05:00 pm-08:00 pm","14","08/30-08/30","ST 112"
"41867","Public Health Capstone Seminar","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42201","Health Economics and Public Health","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42641","Health Education &amp; Promotion: Lab - A","R","04:45 pm-06:25 pm","15","08/25-08/25","<abbr title=""To Be Announced"">TBA</abbr>"
"42194","Chronic Conditions","T","05:30 pm-08:30 pm","17","08/30-08/30","KA 311"
"42202","Applied Practice Exp PREP","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","39","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42203","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42326","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42327","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42391","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42465","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42204","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42320","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42321","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42322","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42325","Applied Practice Experience 1","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42772","DS: Health Econ Policy App","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42662","Writing for Public Policy","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","11","08/15-10/16","<abbr title=""To Be Announced"">TBA</abbr>"
"42663","Writing for Public Policy","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/15-10/16","ONL ONL"
"42664","Quant Methods in Public Policy","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","19","08/15-10/16","ONL ONL"
